conversation_id,clean_text,subcluster
2256385,. I was told by two separate customer support reps that this item was going to be sent back to me after an error not on my part.,13
2256391,"Hi , can you explain to me how this is acceptable?",1
2256403,Hey pl advise on the 250 cb offer for prime subscription.they r nt responding to any of my requests for the procedure,8
2257291,I’ve preordered sonic forces which is due to arrive tomorrow but the item still hasn’t been dispatched yet? What should I do?,13
2260510,"flex independent driver enjoy the adventure, until ran unto two bullies that r perm hire in the warehouse, lied and said I was speeding it is hell-a cars. Informed cant take route but another route due to phone no service. Amazon Flex need to respond",12
2260530,#Amazon #AmazonIndia Amazon also cheating.. posting low price in cover .. but inside it's double.. oh god.. you too Brutus..,1
2260542,"I pre-ordered PUBG for the Xbox thinking that it was a digital code when it was actually a physical copy. When I went to cancel, it said I needed to check the box next to the appropriate title, but no such box was on the page. Help?",1
2260564,I ordered a necklace with my name on it bout a month ago,1
2260572,"Received the new Fire TV Stick yesterday. Watched American Gods Ep1 yesterday and Ep2 today, both streamed with many sound drops and shuddering video. Netflix 4K &amp; YouTube on Roku work perfectly. Is it defective? Should I make arrangement to get it replaced?",13
2260615,DM you an issue. Please check it and assist me with that.,1
2260625,#PrayforAlex from He's been stuck in a Tottenham Park since 10pm with only my elderly relative's incontinence sheets for protection! He may never make it out alive! No contact. Customer Services closed. Was it an alien abduction?,1
2260632,So it's cheaper to import a switch from amazon as opposed to buying it from EBGames. Does Amazon ship to Australia?,1
2260692,"we are STILL getting the runaround on this issue. Already missed Black Friday, now we’re going to miss Cyber Monday because of incompetence.",0
2260728,'s normally amazing #CustomerService let me down on Fri. #BigFail chatting with 's rep. They kept finding reasons/excuses to blame me for extra shipping charges stemming from a store/system error. Details in thread.... #CustomerExperience,11
2260756,Please add live TV content as well to Prime.,1
2260769,Second #Kindle of mine bricks with an automatic update. How is that even possible? There's no test for updates?,6
2260772,My amazon fire froze and I am offended how DARE,1
2260776,Amazon prime now is fucking shit now what the hell,1
2260806,why can't I but Reputation album?,1
2260812,so what was the point of me getting prime if my items won’t arrive the next day? Seriously.,0
2260814,how do I purchase this movie to watch?,1
2260820,Flex might be the worst thing in the history of online shopping. #FAIL,1
2260833,an online gift card shouldnt take 30+ minutes to process should it?,3
2260858,"Dear , you make it impossible to buy the digital version over CD, and you won’t let me cancel this order. Please fix this,",5
2260870,"low-key though, i ordered this early september i think, i've tried contacting the seller multiple times no response and i think the only review on the product said their product never came",7
2261702,When can i expect #MrRobotSeason3 in #AmazonPrime?,1
2261711,quite dissatisfied with poor service. Ordered a book in May. Still hasn't come.,12
2261718,is there some use bcoz of this?,1
2261731,"The robot call from +35312478199 to communicate a second-factor auth code is not working: the bot doesn't say anything, the call is literally empty... Please fix.",2
2262996,can I buy a gift card or voucher that can be used from another European country?,3
2263036,how long is your Black Friday sale on for? Also is there a base sale price for everything?,1
2263055,"Why pay Prime when theres no 2 day service? The object: 'under promise, over deliver'. I know $#.. happens but w/out this order uhgg",12
2263143,. why did you send my GBA game in this gigantic envelope,1
2263153,every products Rs.75 cashback..What you ppl want to prove by giving such a small amount of cashback?,1
2265423,has policy for forced replacement even though products are sub standard and not in line with description. #Amazon,1
2265432,"Pathetic evr experience 4 a Samsung phone. Defective phone, endless wait for pickup, defective replacement, no pickup, no refund, multiple followups, no resolution, 1 month of ordeal, terrible experience! All d good work by Amazon down the drain in 1 order!",1
2265439,never use for gadget buying. Same for as both cheated my son by giving defaulted mobile set coolpad cool1.,1
2265461,I'm so with piss with I make an Order for a baby shower tomorrow and they mess it up!!!!,2
2265471,errr that photo is not me...,1
2265477,Why not Punjabi language films on Prime? Not fair!!,1
2265501,"408-8444100-4445921 I ordered the LED TV with but when the parcel came home, it was shocked in the led tv under the box, not only was it replaced by the iron of the same weight shield",1
2265504,"Dear , a suggestion increase the price of prime by INR 500 and include the audible membership in it.",1
2265508,I have done transaction yesterday at niki and payment done through amazon but not get 25% cash back as per offer. Plese see matter and solve the issue.,1
2265510,please come up with a policy for exchange of old kindle to a newer version in India region..am a prime member and really enjoying the shopping experience with #amazon,6
2265593,This is not allowing genuine reviews on their website. I should stop using and go for,1
2265611,"thank for d worst custmr support , i seriously never even thought amazon culd ever do this but wow its Indian Amazon",1
2265632,name of third party seller fraud and Scams,1
2265641,"Hello, I would like to know the source of this image by the seller - The image used is my intellectual property hence would like to understand the source of the vendor's purchase",9
2265657,I am not able to watch Prime Video in incognito mode. And it is a bad decision to make me do so.,1
2266806,any reason why when I’m on the uk site the prime option no longer delivers on weekends?,1
2266823,Have you done away with the ‘Search across all wish lists’ feature? Please say ‘no’.,1
2267098,"My bank raised chargeback, claimed both transactions to be valid #AmazingFraudAmazon",1
2267104,please add kochikame cartoon series in Hindi,1
2268859,"unable to join prime, no further text box coming after this screen!!!",1
2268861,voice ordering does not recognize additional info like size 10kg. So had to order 5 kg instead.,9
2269078,"hi, my sister had bought a Moto g plus 4th gen phone in January 2017, now it's malfunctioning. What is the warranty on the phone?",1
2269116,this price model is a shame! #polluters #Amazon,1
2269160,Hey why is there no option for weekend deliveries anymore on Prime?,8
2269169,poor service provider.,12
2269202,this takes me no where :/,1
2269208,Never again will I order from Germany after they crushed me by not delivering on their promise to deliver new album yesterday #Reputation #Ironic,13
2269221,"Courier: Amazon Transportation Services Tracking #: 226110390231 Not recd contact details of the person coming to deliver and as always expect a no ""one at door"" response for not being able to deliver.",1
2269234,"Last few days this camera has shown a price drop to £33.99 on my wish list, yet always £39.99 when trying to buy. What gives ?",1
2269243,so buy dji mavic &amp;Get a damaged one now left with marketplace people to deal with out of pocket with damaged product wht do you have have 2 say about this amazon,7
2269308,where is my product as mentioned earlier by me. Can you please take up with for further progress.,7
2269359,how can use this invoice?? can you use this for filling of GST?,1
2269371,kindly check the product and the manner it is described by the brand.. is selling its siti sheild mask with false description. The package does not contains a mini fan but in the product demo description they have mentioned it in detail about the mini fan.,7
2271505,I'm like a 5 year old playing with the new fire stick! It has an Alexa Voice Remote...😍 It is brilliant. I LOVE technology. 😂,2
